devices,date,time_slot,kfz_h,sv_h
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,00:00-00:30,103.5,16.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,00:30-01:00,103.5,16.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,01:00-01:30,79.5,10.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,01:30-02:00,79.5,10.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,02:00-02:30,65.5,13.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,02:30-03:00,65.5,13.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,03:00-03:30,55.5,10.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,03:30-04:00,55.5,10.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,04:00-04:30,61.5,12.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,04:30-05:00,61.5,12.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,05:00-05:30,99.5,17.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,05:30-06:00,99.5,17.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,06:00-06:30,157.5,8.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,06:30-07:00,157.5,8.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,07:00-07:30,297.0,13.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,07:30-08:00,297.0,13.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,08:00-08:30,402.0,22.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,08:30-09:00,402.0,22.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,09:00-09:30,533.5,13.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,09:30-10:00,533.5,13.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,10:00-10:30,699.0,19.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,10:30-11:00,699.0,19.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,11:00-11:30,853.5,22.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,11:30-12:00,853.5,22.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,12:00-12:30,946.5,22.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,12:30-13:00,946.5,22.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,13:00-13:30,818.0,20.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,13:30-14:00,818.0,20.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,14:00-14:30,711.5,15.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,14:30-15:00,711.5,15.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,15:00-15:30,551.0,11.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,15:30-16:00,551.0,11.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,16:00-16:30,522.0,16.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,16:30-17:00,522.0,16.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,17:00-17:30,431.0,10.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,17:30-18:00,431.0,10.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,18:00-18:30,375.0,17.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,18:30-19:00,375.0,17.0
