devices,date,time_slot,kfz_h,sv_h
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,16-20,4297.0,809.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,20-24,1019.0,323.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,00-04,360.0,188.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,04-08,3742.0,1066.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,08-12,5721.0,1812.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,12-16,5349.0,1499.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,16-20,4767.0,1106.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,20-24,1159.0,406.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,00-04,409.0,239.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,04-08,3886.0,1241.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,08-12,6337.0,1873.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,12-16,5687.0,1541.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,16-20,4637.0,1156.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,20-24,1251.0,384.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,00-04,437.0,236.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,04-08,3756.0,1204.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,08-12,6298.0,1918.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,12-16,5679.0,1317.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,16-20,4655.0,915.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,20-24,1283.0,342.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,00-04,420.0,209.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,04-08,3258.0,1029.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,08-12,6536.0,1554.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,12-16,6890.0,1198.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,16-20,5296.0,955.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,20-24,1992.0,412.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,00-04,879.0,237.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,04-08,3439.0,893.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,08-12,8899.0,720.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,12-16,9539.0,430.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,16-20,5595.0,409.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,20-24,1731.0,243.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,00-04,517.0,113.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,04-08,1037.0,84.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,08-12,7897.0,110.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,12-16,10153.0,105.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,16-20,10670.0,212.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,20-24,2419.0,231.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,00-04,386.0,173.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,04-08,4032.0,970.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,08-12,6036.0,1564.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,12-16,5898.0,1288.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,16-20,4578.0,793.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,20-24,1031.0,293.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,00-04,359.0,201.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,04-08,3876.0,1133.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,08-12,5908.0,1840.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,12-16,5342.0,1441.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,16-20,5404.0,1101.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,20-24,1325.0,428.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,00-04,408.0,209.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,04-08,3811.0,1255.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,08-12,6220.0,1916.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,12-16,6161.0,1560.0
