datum,dow,month,week,is_weekend,is_friday,is_sunday,sin_week,cos_week,is_feiertag_by,is_feiertag_at,is_pre_feiertag_by,is_post_feiertag_by,is_pre_feiertag_at,is_post_feiertag_at,is_brueckentag_by,is_brueckentag_at,is_long_weekend_by,is_long_weekend_at,is_ferien_by,is_ferien_at,is_ferien_overlap,is_ferien_start_by,is_ferien_end_by,is_ferien_start_at,is_ferien_end_at,is_pre_ferien_weekend_by,is_pre_ferien_weekend_at,is_oktoberfest,is_messe_mch,is_dosierung
2023-11-26,6,11,47,1,0,1,-0.5680647467311559,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-27,0,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-28,1,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-11-29,2,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-11-30,3,11,48,0,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-01,4,12,48,0,1,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-02,5,12,48,1,0,0,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-03,6,12,48,1,0,1,-0.4647231720437684,0.88545602565321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,0,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,1,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-06,2,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-07,3,12,49,0,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-08,4,12,49,0,1,0,-0.35460488704253595,0.9350162426854147,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-09,5,12,49,1,0,0,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-10,6,12,49,1,0,1,-0.35460488704253595,0.9350162426854147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-11,0,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-12,1,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-13,2,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-14,3,12,50,0,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-15,4,12,50,0,1,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-16,5,12,50,1,0,0,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-17,6,12,50,1,0,1,-0.2393156642875578,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-18,0,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-19,1,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-20,2,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-21,3,12,51,0,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-22,4,12,51,0,1,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-23,5,12,51,1,0,0,-0.12053668025532363,0.992708874098054,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
2023-12-24,6,12,51,1,0,1,-0.12053668025532363,0.992708874098054,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0
2023-12-25,0,12,52,0,0,0,6.432490598706546e-16,1.0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2023-12-26,1,12,52,0,0,0,6.432490598706546e-16,1.0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2023-12-27,2,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2023-12-28,3,12,52,0,0,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2023-12-29,4,12,52,0,1,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2023-12-30,5,12,52,1,0,0,6.432490598706546e-16,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2023-12-31,6,12,52,1,0,1,6.432490598706546e-16,1.0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-01-01,0,1,1,0,0,0,0.12053668025532305,0.992708874098054,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-01-02,1,1,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-01-03,2,1,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-01-04,3,1,1,0,0,0,0.12053668025532305,0.992708874098054,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-01-05,4,1,1,0,1,0,0.12053668025532305,0.992708874098054,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
2024-01-06,5,1,1,1,0,0,0.12053668025532305,0.992708874098054,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024-01-07,6,1,1,1,0,1,0.12053668025532305,0.992708874098054,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-08,0,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-01-09,1,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-10,2,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-11,3,1,2,0,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-12,4,1,2,0,1,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-13,5,1,2,1,0,0,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-14,6,1,2,1,0,1,0.23931566428755774,0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-15,0,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-16,1,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-17,2,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-18,3,1,3,0,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-19,4,1,3,0,1,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-20,5,1,3,1,0,0,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21,6,1,3,1,0,1,0.3546048870425356,0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22,0,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23,1,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24,2,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25,3,1,4,0,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26,4,1,4,0,1,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27,5,1,4,1,0,0,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28,6,1,4,1,0,1,0.4647231720437685,0.8854560256532099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29,0,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30,1,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31,2,1,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01,3,2,5,0,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02,4,2,5,0,1,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03,5,2,5,1,0,0,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04,6,2,5,1,0,1,0.5680647467311558,0.8229838658936564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05,0,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-06,1,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07,2,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08,3,2,6,0,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09,4,2,6,0,1,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10,5,2,6,1,0,0,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2024-02-11,6,2,6,1,0,1,0.6631226582407952,0.7485107481711011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2024-02-12,0,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1
2024-02-13,1,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-02-14,2,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-02-15,3,2,7,0,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-02-16,4,2,7,0,1,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
2024-02-17,5,2,7,1,0,0,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2024-02-18,6,2,7,1,0,1,0.7485107481711011,0.6631226582407953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19,0,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-20,1,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21,2,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22,3,2,8,0,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23,4,2,8,0,1,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24,5,2,8,1,0,0,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25,6,2,8,1,0,1,0.8229838658936564,0.5680647467311558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26,0,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-02-27,1,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-28,2,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-29,3,2,9,0,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-01,4,3,9,0,1,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-02,5,3,9,1,0,0,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-03,6,3,9,1,0,1,0.8854560256532098,0.4647231720437686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04,0,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-03-05,1,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-06,2,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-07,3,3,10,0,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-08,4,3,10,0,1,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-09,5,3,10,1,0,0,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-10,6,3,10,1,0,1,0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-11,0,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-03-12,1,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13,2,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-14,3,3,11,0,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-15,4,3,11,0,1,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-16,5,3,11,1,0,0,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-17,6,3,11,1,0,1,0.970941817426052,0.23931566428755804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-18,0,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-19,1,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2024-03-20,2,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-21,3,3,12,0,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-22,4,3,12,0,1,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-23,5,3,12,1,0,0,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2024-03-24,6,3,12,1,0,1,0.992708874098054,0.120536680255323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024-03-25,0,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
2024-03-26,1,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-03-27,2,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-03-28,3,3,13,0,0,0,1.0,-1.6081226496766366e-16,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
2024-03-29,4,3,13,0,1,0,1.0,-1.6081226496766366e-16,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-03-30,5,3,13,1,0,0,1.0,-1.6081226496766366e-16,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-03-31,6,3,13,1,0,1,1.0,-1.6081226496766366e-16,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-04-01,0,4,14,0,0,0,0.992708874098054,-0.12053668025532288,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
2024-04-02,1,4,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-04-03,2,4,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-04-04,3,4,14,0,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-04-05,4,4,14,0,1,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-04-06,5,4,14,1,0,0,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-04-07,6,4,14,1,0,1,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-08,0,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-09,1,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-10,2,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-11,3,4,15,0,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-12,4,4,15,0,1,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-13,5,4,15,1,0,0,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-14,6,4,15,1,0,1,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-15,0,4,16,0,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-16,1,4,16,0,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-17,2,4,16,0,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-18,3,4,16,0,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-19,4,4,16,0,1,0,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-20,5,4,16,1,0,0,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-21,6,4,16,1,0,1,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-22,0,4,17,0,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-23,1,4,17,0,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-24,2,4,17,0,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-25,3,4,17,0,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-26,4,4,17,0,1,0,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-04-27,5,4,17,1,0,0,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-28,6,4,17,1,0,1,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-29,0,4,18,0,0,0,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-04-30,1,4,18,0,0,0,0.8229838658936565,-0.5680647467311557,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,2,5,18,0,0,0,0.8229838658936565,-0.5680647467311557,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-02,3,5,18,0,0,0,0.8229838658936565,-0.5680647467311557,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-03,4,5,18,0,1,0,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-04,5,5,18,1,0,0,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-05,6,5,18,1,0,1,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-06,0,5,19,0,0,0,0.7485107481711013,-0.6631226582407951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-07,1,5,19,0,0,0,0.7485107481711013,-0.6631226582407951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-08,2,5,19,0,0,0,0.7485107481711013,-0.6631226582407951,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-09,3,5,19,0,0,0,0.7485107481711013,-0.6631226582407951,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-10,4,5,19,0,1,0,0.7485107481711013,-0.6631226582407951,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-11,5,5,19,1,0,0,0.7485107481711013,-0.6631226582407951,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-12,6,5,19,1,0,1,0.7485107481711013,-0.6631226582407951,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
