devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQQ209_Mch_H,DE33,34",2023-01-25,20-24,1424.0,423.0,1001.0,120.8
"MQQ209_Mch_H,DE33,34",2023-01-26,00-04,629.0,368.0,261.0,108.99
"MQQ209_Mch_H,DE33,34",2023-01-26,04-08,2729.0,878.0,1851.0,112.52
"MQQ209_Mch_H,DE33,34",2023-01-26,08-12,5143.0,995.0,4148.0,121.17
"MQQ209_Mch_H,DE33,34",2023-01-26,12-16,5492.0,1080.0,4412.0,120.55
"MQQ209_Mch_H,DE33,34",2023-01-26,16-20,5147.0,877.0,4270.0,121.04
"MQQ209_Mch_H,DE33,34",2023-01-26,20-24,1475.5,342.0,1133.5,121.34
"MQQ209_Mch_H,DE33,34",2023-01-27,00-04,640.0,350.0,290.0,105.6
"MQQ209_Mch_H,DE33,34",2023-01-27,04-08,2144.0,637.0,1507.0,114.81
"MQQ209_Mch_H,DE33,34",2023-01-27,08-12,5360.0,871.0,4489.0,121.3
"MQQ209_Mch_H,DE33,34",2023-01-27,12-16,6701.0,841.0,5860.0,121.15
"MQQ209_Mch_H,DE33,34",2023-01-27,16-20,4996.0,671.0,4325.0,115.27
"MQQ209_Mch_H,DE33,34",2023-01-27,20-24,1729.0,318.0,1411.0,100.03
"MQQ209_Mch_H,DE33,34",2023-01-28,00-04,800.0,294.0,506.0,101.12
"MQQ209_Mch_H,DE33,34",2023-01-28,04-08,3021.0,412.0,2609.0,113.91
"MQQ209_Mch_H,DE33,34",2023-01-28,08-12,8496.0,576.0,7920.0,115.55
"MQQ209_Mch_H,DE33,34",2023-01-28,12-16,7699.0,388.0,7311.0,123.6
"MQQ209_Mch_H,DE33,34",2023-01-28,16-20,4066.0,170.0,3896.0,131.15
"MQQ209_Mch_H,DE33,34",2023-01-28,20-24,1351.0,122.0,1229.0,127.77
"MQQ209_Mch_H,DE33,34",2023-01-29,00-04,489.0,67.0,422.0,125.02
"MQQ209_Mch_H,DE33,34",2023-01-29,04-08,961.0,88.0,873.0,126.36
"MQQ209_Mch_H,DE33,34",2023-01-29,08-12,6195.0,132.0,6063.0,130.97
"MQQ209_Mch_H,DE33,34",2023-01-29,12-16,7784.0,205.0,7579.0,130.1
"MQQ209_Mch_H,DE33,34",2023-01-29,16-20,7074.0,212.0,6862.0,128.83
"MQQ209_Mch_H,DE33,34",2023-01-29,20-24,2047.0,174.0,1873.0,131.59
"MQQ209_Mch_H,DE33,34",2023-01-30,00-04,818.0,473.0,345.0,109.96
"MQQ209_Mch_H,DE33,34",2023-01-30,04-08,3506.0,889.0,2617.0,118.91
"MQQ209_Mch_H,DE33,34",2023-01-30,08-12,5581.0,1146.0,4435.0,119.61
"MQQ209_Mch_H,DE33,34",2023-01-30,12-16,5466.0,1386.0,4080.0,114.73
"MQQ209_Mch_H,DE33,34",2023-01-30,16-20,4932.0,1258.0,3674.0,107.73
