devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,08-12,7458.0,150.0,7308.0,124.33
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,12-16,9542.0,155.0,9387.0,114.13
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,16-20,7887.0,295.0,7592.0,117.37
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-15,20-24,1504.0,200.0,1304.0,121.66
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,00-04,376.0,175.0,201.0,107.4
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,04-08,3952.0,980.0,2972.0,114.12
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,08-12,5826.0,1506.0,4320.0,111.93
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,12-16,4980.0,1172.0,3808.0,114.28
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,16-20,4297.0,824.0,3473.0,117.19
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-16,20-24,1019.0,333.0,686.0,113.61
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,00-04,360.0,192.0,168.0,102.41
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,04-08,3742.0,1085.0,2657.0,110.1
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,08-12,5721.0,1845.0,3876.0,109.78
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,12-16,5349.0,1534.0,3815.0,112.23
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,16-20,4767.0,1131.0,3636.0,114.66
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-17,20-24,1159.0,415.0,744.0,114.64
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,00-04,409.0,242.0,167.0,102.66
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,04-08,3886.0,1255.0,2631.0,109.48
