devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-22,04-08,2708.0,120.0,2588.0,106.74
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-22,08-12,7515.0,155.0,7360.0,120.69
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-22,12-16,9374.0,221.0,9153.0,121.93
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-22,16-20,4050.0,136.0,3914.0,128.75
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-22,20-24,1447.0,108.0,1339.0,125.42
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-23,00-04,543.0,289.0,254.0,104.89
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-23,04-08,3430.0,1418.0,2012.0,105.19
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-23,08-12,4950.0,1151.0,3799.0,114.77
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-23,12-16,5559.0,1464.0,4095.0,111.81
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-23,16-20,4946.0,1063.0,3883.0,113.33
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-23,20-24,1389.0,307.0,1082.0,119.43
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-24,00-04,572.0,338.0,234.0,99.34
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-24,04-08,3325.0,1449.0,1876.0,102.19
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-24,08-12,5333.0,1624.0,3709.0,109.15
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-24,12-16,5751.0,1689.0,4062.0,110.25
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-24,16-20,5529.0,1130.0,4399.0,115.26
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-24,20-24,1674.0,311.0,1363.0,126.12
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-25,00-04,726.0,346.0,380.0,106.77
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-25,04-08,4025.0,1380.0,2645.0,105.17
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-25,08-12,6524.0,1503.0,5021.0,111.78
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-25,12-16,6601.0,1593.0,5008.0,111.56
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-25,16-20,6574.0,1160.0,5414.0,114.02
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-25,20-24,1836.0,302.0,1534.0,125.36
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-26,00-04,666.0,367.0,299.0,104.97
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-26,04-08,3541.0,1267.0,2274.0,106.27
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-26,08-12,5655.0,1376.0,4279.0,113.22
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-26,12-16,6701.0,1471.0,5230.0,111.28
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-26,16-20,7233.0,976.0,6257.0,114.97
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-26,20-24,2395.0,307.0,2088.0,125.45
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-27,00-04,722.0,351.0,371.0,104.63
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-27,04-08,3343.0,1124.0,2219.0,106.65
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-27,08-12,6217.0,1179.0,5038.0,113.74
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-27,12-16,9499.0,1184.0,8315.0,108.0
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-27,16-20,11007.0,829.0,10178.0,103.63
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-27,20-24,4313.0,276.0,4037.0,111.5
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-28,00-04,1050.0,324.0,726.0,89.33
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-28,04-08,3748.0,821.0,2927.0,91.59
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-28,08-12,8816.0,580.0,8236.0,82.44
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-28,12-16,12210.0,430.0,11780.0,64.94
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-28,16-20,7325.0,245.0,7080.0,122.33
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-28,20-24,1910.0,121.0,1789.0,130.27
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-29,00-04,516.0,82.0,434.0,119.04
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-29,04-08,4614.0,103.0,4511.0,110.99
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-29,08-12,9581.0,162.0,9419.0,107.32
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-29,12-16,8780.0,185.0,8595.0,122.7
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-29,16-20,4034.0,140.0,3894.0,131.78
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-29,20-24,1438.0,108.0,1330.0,128.91
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-30,00-04,551.0,285.0,266.0,108.63
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-30,04-08,3415.0,1384.0,2031.0,106.19
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-30,08-12,4944.0,1098.0,3846.0,115.02
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-30,12-16,5210.0,1340.0,3870.0,113.37
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-30,16-20,4888.0,1077.0,3811.0,115.3
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-30,20-24,1446.0,353.0,1093.0,121.82
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-31,00-04,565.0,328.0,237.0,104.15
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-31,04-08,3176.0,1399.0,1777.0,106.91
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-31,08-12,4873.0,1589.0,3284.0,111.59
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-31,12-16,5564.0,1714.0,3850.0,109.96
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-31,16-20,5413.0,1098.0,4315.0,117.3
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-01-31,20-24,1476.0,293.0,1183.0,124.44
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-01,00-04,620.0,348.0,272.0,104.15
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-01,04-08,3148.0,1269.0,1879.0,108.3
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-01,08-12,5183.0,1530.0,3653.0,106.93
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-01,12-16,5723.0,1494.0,4229.0,59.09
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-01,16-20,5832.0,1111.0,4721.0,95.43
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-01,20-24,1801.0,315.0,1486.0,123.2
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-02,00-04,544.0,292.0,252.0,103.4
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-02,04-08,3153.0,1345.0,1808.0,104.14
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-02,08-12,4794.0,1276.0,3518.0,113.41
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-02,12-16,6201.0,1366.0,4835.0,110.37
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-02,16-20,7079.0,1118.0,5961.0,112.45
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-02,20-24,2598.0,330.0,2268.0,123.3
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-03,00-04,686.0,345.0,341.0,106.21
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-03,04-08,3471.0,1265.0,2206.0,107.41
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-03,08-12,6292.0,1350.0,4942.0,113.68
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-03,12-16,9635.0,1325.0,8310.0,109.58
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-03,16-20,9886.0,893.0,8993.0,110.5
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-03,20-24,3036.0,263.0,2773.0,126.98
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-04,00-04,940.0,315.0,625.0,110.66
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-04,04-08,5834.0,1045.0,4789.0,106.79
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-04,08-12,11457.0,567.0,10890.0,109.05
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-04,12-16,11320.0,372.0,10948.0,73.32
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-04,16-20,6319.0,259.0,6060.0,116.75
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-04,20-24,1653.0,111.0,1542.0,133.4
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-05,00-04,525.0,73.0,452.0,125.77
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-05,04-08,3406.0,106.0,3300.0,125.35
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-05,08-12,8163.0,165.0,7998.0,124.79
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-05,12-16,10185.0,190.0,9995.0,111.34
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-05,16-20,4437.0,144.0,4293.0,113.52
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-05,20-24,1495.0,109.0,1386.0,116.78
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-06,00-04,619.0,380.0,239.0,100.0
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-06,04-08,2953.0,1254.0,1699.0,99.25
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-06,08-12,3798.0,714.0,3084.0,67.28
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-06,12-16,5711.0,1438.0,4273.0,108.73
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-06,16-20,5221.0,1121.0,4100.0,116.27
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-06,20-24,1468.0,321.0,1147.0,122.48
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-07,00-04,564.0,329.0,235.0,103.05
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-07,04-08,3693.0,1455.0,2238.0,105.72
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-07,08-12,5933.0,1585.0,4348.0,110.96
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-07,12-16,5954.0,1748.0,4206.0,112.04
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-07,16-20,5753.0,1147.0,4606.0,116.82
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-07,20-24,1686.0,320.0,1366.0,126.67
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-08,00-04,583.0,327.0,256.0,103.94
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-08,04-08,4119.0,1396.0,2723.0,106.34
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-08,08-12,6861.0,1486.0,5375.0,108.11
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-08,12-16,6736.0,1766.0,4970.0,111.2
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-08,16-20,6427.0,1077.0,5350.0,117.04
"MQDZ_AD Inntal_(S)_Kff,DE33,34",2023-02-08,20-24,2041.0,341.0,1700.0,126.63
